"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1201710";"700";"Otu700";"None";"0.964944";"0";"0";"0";"95.6522";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"701";"Otu701";"None";"0.979737";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"702";"Otu702";"None";"0.979328";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;"
"1201710";"703";"Otu703";"None";"0.982321";"0";"0";"0";"97.1014";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"704";"Otu704";"None";"0.743595";"34";"0";"0";"30.2326";"74";"15660";"21307";"582";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"705";"Otu705";"None";"0.988837";"0";"0";"0";"91.3044";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"706";"Otu706";"None";"0.956511";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1201710";"707";"Otu707";"None";"0.979014";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;"
"1201710";"708";"Otu708";"None";"0.885733";"0";"0";"0";"86.9565";"88";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"709";"Otu709";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;Slackia;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia;"
"1201710";"710";"Otu710";"None";"0.968188";"0";"0";"0";"91.3044";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"711";"Otu711";"None";"0.979555";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"712";"Otu712";"None";"0.957806";"0";"0";"0";"97.1014";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"713";"Otu713";"None";"0.978402";"0";"0";"0";"94.2029";"97";"13861";"15940";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus Saccharimonas;"
"1201710";"714";"Otu714";"None";"0.972295";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;";"Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;uncultured;"
"1201710";"715";"Otu715";"None";"0.968873";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;"
"1201710";"716";"Otu716";"None";"0.978349";"0";"0";"0";"95.6522";"97";"13861";"15940";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus Saccharimonas;"
"1201710";"717";"Otu717";"None";"0.95989";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"718";"Otu718";"None";"0.981349";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"719";"Otu719";"None";"0.924293";"0";"0";"0";"91.3044";"92";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;";"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;uncultured;"
"1201710";"720";"Otu720";"None";"0.979381";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"721";"Otu721";"None";"0.890509";"0";"0";"0";"89.8551";"89";"13861";"15940";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"722";"Otu722";"None";"0.950116";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"723";"Otu723";"None";"0.970873";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"724";"Otu724";"None";"0.957879";"0";"0";"0";"97.1014";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"725";"Otu725";"None";"0.979259";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__CAG-822;s__CAG-822 sp000432855;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"726";"Otu726";"None";"0.979602";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;"
"1201710";"727";"Otu727";"None";"0.840789";"0";"0";"0";"88.4058";"84";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"728";"Otu728";"None";"0.908465";"0";"0";"0";"91.3044";"90";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";unclassified_""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"729";"Otu729";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae;";"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;"
"1201710";"730";"Otu730";"None";"0.964084";"0";"0";"0";"95.6522";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;unclassified_Chloroplast;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1201710";"731";"Otu731";"None";"0.936198";"0";"0";"0";"92.7536";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"732";"Otu732";"None";"0.979985";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;"
"1201710";"733";"Otu733";"None";"0.979965";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium IV;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group;"
"1201710";"734";"Otu734";"None";"0.936935";"0";"0";"0";"89.8551";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"735";"Otu735";"None";"0.950789";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;"
"1201710";"736";"Otu736";"None";"0.98238";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"737";"Otu737";"None";"0.980015";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium IV;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group;"
"1201710";"738";"Otu738";"None";"0.947522";"0";"0";"0";"97.1014";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"739";"Otu739";"None";"0.978909";"0";"0";"0";"91.3044";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"740";"Otu740";"None";"0.95778";"0";"0";"0";"97.1014";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia;s__Shuttleworthia satelles;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Shuttleworthia;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"741";"Otu741";"None";"0.934932";"0";"0";"0";"97.1429";"93";"13861";"15944";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"742";"Otu742";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;"
"1201710";"743";"Otu743";"None";"0.868598";"0";"0";"0";"90";"86";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;unclassified_Bacteria;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"744";"Otu744";"None";"0.956851";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;"
"1201710";"745";"Otu745";"None";"0.979503";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"746";"Otu746";"None";"0.919419";"0";"0";"0";"89.8551";"91";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"747";"Otu747";"None";"0.95974";"0";"0";"0";"91.3044";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"748";"Otu748";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XI;Finegoldia;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;"
"1201710";"749";"Otu749";"None";"0.978088";"0";"0";"0";"89.8551";"97";"13861";"15940";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"750";"Otu750";"None";"0.960509";"0";"0";"0";"91.3044";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"751";"Otu751";"None";"0.967365";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_incertae_sedis;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;uncultured;"
"1201710";"752";"Otu752";"None";"0.978847";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"753";"Otu753";"None";"0.957139";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1201710";"754";"Otu754";"None";"0.964045";"0";"0";"0";"88.4058";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"755";"Otu755";"None";"0.909162";"0";"0";"0";"89.8551";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"756";"Otu756";"None";"0.783559";"0";"0";"0";"85.7143";"78";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"757";"Otu757";"None";"0.96095";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__CAG-822;s__CAG-822 sp000432855;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"758";"Otu758";"None";"0.932751";"0";"0";"0";"89.8551";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"759";"Otu759";"None";"0.937878";"0";"0";"0";"97.1014";"93";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;"
"1201710";"760";"Otu760";"None";"0.497382";"0";"0";"0";"65.7534";"49";"13861";"15951";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"761";"Otu761";"None";"0.988436";"0";"0";"0";"89.8551";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Lentisphaerae"";""Lentisphaeria"";Victivallales;""Victivallaceae"";Victivallis;";"Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;"
"1201710";"762";"Otu762";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E koreensis_C;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"
"1201710";"763";"Otu763";"None";"0.97947";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;"
"1201710";"764";"Otu764";"None";"0.962352";"0";"0";"0";"98.5507";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1201710";"765";"Otu765";"None";"0.935734";"0";"0";"0";"92.7536";"93";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"766";"Otu766";"None";"0.947321";"0";"0";"0";"94.2029";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"767";"Otu767";"None";"0.970373";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"768";"Otu768";"None";"0.907984";"0";"0";"0";"86.9565";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"769";"Otu769";"None";"0.986638";"0";"0";"0";"88.4058";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"770";"Otu770";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Chloroplast;Chloroplast;Streptophyta;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1201710";"771";"Otu771";"None";"0.979628";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"772";"Otu772";"None";"0.978237";"0";"0";"0";"89.8551";"97";"13861";"15940";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"773";"Otu773";"None";"0.979392";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"774";"Otu774";"None";"0.979307";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"775";"Otu775";"None";"0.979129";"0";"0";"0";"91.3044";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"776";"Otu776";"None";"0.981408";"0";"0";"0";"92.7536";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] oxidoreducens group;"
"1201710";"777";"Otu777";"None";"0.979685";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1201710";"778";"Otu778";"None";"0.704656";"32";"0";"0";"38.1443";"70";"35443";"37803";"1107";"69";"69";"reversed";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"779";"Otu779";"None";"0.957997";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"780";"Otu780";"None";"0.950837";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-001;"
"1201710";"781";"Otu781";"None";"0.946138";"0";"0";"0";"92.8571";"94";"13860";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";unclassified_""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"782";"Otu782";"None";"0.946335";"0";"0";"0";"91.3044";"94";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"783";"Otu783";"None";"0.979008";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;"
"1201710";"784";"Otu784";"None";"0.987985";"0";"0";"0";"85.5072";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"785";"Otu785";"None";"0.979019";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"786";"Otu786";"None";"0.925436";"0";"0";"0";"91.3044";"92";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"787";"Otu787";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Gabonibacter;s__Gabonibacter massiliensis;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Gabonibacter;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";Butyricimonas;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Sanguibacteroides;"
