gene,noFMT_2_ileum
HF-F_7_GL0106492,1
gene_4234232,1
gene_4350490,1
11_GL0109021,1
11_GL0014634,1
gene_4302384,1
gene_2175068,1
gene_3397200,1
11_GL0102048,1
gene_3308683,1
gene_3450246,1
gene_2828117,1
gene_4005475,1
gene_4487195,1
1A-dyr1-07_GL0041348,1
gene_3222430,1
gene_4257398,1
gene_4136581,1
Food_6_GL0207412,1
gene_3041481,1
20_GL0029480,1
gene_4019416,1
DSM22607_10_GL0183183,1
gene_4113161,1
2A-dyr13-07_GL0008691,1
gene_3863211,1
gene_3264713,1
gene_2142714,1
gene_3525302,1
gene_3858953,1
gene_3856678,1
gene_3241233,1
gene_1920302,1
gene_4549894,1
gene_1237418,1
gene_2147759,1
gene_4053895,1
gene_3756083,1
gene_4004544,1
1-6_GL0091232,1
gene_3944513,1
2B-dyr23-07_GL0023007,1
gene_3992483,1
gene_3839646,1
gene_4116879,1
gene_3591523,1
S-Fe8_GL0239148,1
gene_4618367,1
gene_4600684,1
gene_4562969,1
gene_4494740,1
gene_2959835,1
gene_3718554,1
gene_4632684,1
gene_4223109,1
gene_3165406,1
gene_2986234,1
gene_2233428,1
gene_3704053,1
gene_4338232,1
S-Fe12_GL0041460,1
gene_4037575,1
gene_3377638,1
gene_3855991,1
gene_4239608,1
gene_2565542,1
gene_4495820,1
gene_3504789,1
gene_2129277,1
NZ_CP021421.1_cds_WP_068960406.1_2602,1
gene_2098596,1
gene_4233182,1
gene_2881210,1
gene_4193523,1
G1-1A_GL0062355,1
gene_4022317,1
gene_4019273,1
gene_3961460,1
gene_3247056,1
S-Fe17_GL0036538,1
gene_1972886,1
gene_3184991,1
gene_4260897,1
gene_4201242,1
gene_3590755,1
gene_3355162,1
gene_3478933,1
gene_2988740,1
gene_4403358,1
gene_2922312,1
gene_2398692,1
gene_2468685,1
gene_3362410,1
7_GL0030213,1
gene_4414481,1
54_GL0095178,1
gene_4297897,1
gene_3225792,1
gene_3185659,1
gene_3676175,1
gene_2867647,1
Group2-4A_GL0060414,1
gene_3574772,1
gene_3654493,1
gene_2050334,1
S-Fe9_GL0173944,1
gene_4247385,1
gene_4195579,1
gene_3625748,1
gene_3322159,1
gene_3831976,1
gene_4595162,1
gene_2293809,1
gene_3591288,1
gene_4377483,1
gene_3972217,1
gene_4017934,1
gene_2681941,1
HF-S_9_GL0049592,1
gene_3304195,1
gene_3613586,1
gene_4121490,1
Food_7_GL0127245,1
gene_3470630,1
gene_2972366,1
gene_3018454,1
gene_2412027,1
gene_2421938,1
gene_3442135,1
gene_3519160,1
gene_4417236,1
gene_4251777,1
gene_4100141,1
2A-dyr16-07_GL0052229,1
gene_2916266,1
gene_4411698,1
gene_3480151,1
gene_4233758,1
gene_2680133,1
gene_4469344,1
gene_3011513,1
gene_4061694,1
gene_3358571,1
gene_3102982,1
gene_3232411,1
gene_3323230,1
gene_4247021,1
gene_3824326,1
gene_2779330,1
gene_1712367,1
gene_3247709,1
gene_3831390,1
gene_3557376,1
gene_3691519,1
gene_4344301,1
gene_2738130,1
gene_3630562,1
gene_1911254,1
gene_3163737,1
NZ_RAYF01000034.1_cds_WP_120436764.1_1623,1
gene_2760798,1
gene_3709952,1
gene_2671474,1
gene_3753250,1
gene_2724993,1
gene_3636705,1
G1-1A_GL0112724,1
gene_3316579,1
NZ_RAYY01000021.1_cds_WP_120423192.1_1665,1
gene_2228008,1
gene_4488183,1
gene_3518719,1
NZ_RAYE01000028.1_cds_WP_120444501.1_1981,1
gene_3515881,1
gene_3394733,1
gene_3350199,1
gene_2729607,1
gene_3220413,1
gene_3207298,1
gene_3552457,1
gene_2275554,1
gene_3012165,1
gene_2070319,1
NZ_CP021421.1_cds_WP_068961213.1_1620,1
gene_3438973,1
gene_3872944,1
gene_4356130,1
gene_3320025,1
gene_2570208,1
gene_3312272,1
gene_3930835,1
7-7_GL0037568,1
Group2-5A_GL0071987,1
gene_3347977,1
13_GL0051130,1
gene_4545727,1
MC-0-3_GL0081412,1
gene_3301820,1
gene_2668680,1
gene_4348885,1
gene_3518413,1
gene_4434566,1
gene_2766901,1
gene_2952620,1
gene_4332049,1
gene_2734713,1
gene_3840541,1
gene_3771453,1
gene_3507107,1
gene_2601403,1
gene_2891752,1
gene_2774654,1
gene_4461384,1
gene_2767998,1
gene_3759393,1
gene_4459887,1
gene_3776669,1
gene_4252670,1
gene_4460930,1
gene_3217264,1
gene_3604088,1
gene_3483070,1
gene_2244281,1
gene_3475816,1
gene_4149544,1
gene_4635738,1
gene_2493279,1
gene_3351080,1
gene_3961078,1
gene_3447339,1
gene_3489890,1
gene_3899009,1
gene_2964896,1
16_GL0081053,1
gene_4403455,1
gene_3409061,1
gene_4439201,1
gene_3158901,1
47_GL0034452,1
gene_2828533,1
MC-6-2_GL0168576,1
gene_4522421,1
gene_4103265,1
gene_3148861,1
gene_4275147,1
S-Fe9_GL0252291,1
NZ_CP021421.1_cds_WP_084274115.1_1253,1
gene_4162374,1
gene_3544710,1
gene_2937825,1
gene_3746693,1
gene_3822548,1
gene_3732597,1
gene_2988213,1
gene_4229808,1
6-1_GL0070459,1
gene_3239099,1
gene_4574380,1
2-1_GL0066195,1
gene_4466477,1
gene_3339790,1
gene_3966780,1
gene_3493767,1
gene_3844367,1
gene_3973637,1
gene_2743015,1
gene_4137115,1
gene_4277119,1
gene_4180123,1
gene_3112553,1
gene_3991017,1
gene_3777881,1
gene_4639293,1
gene_3051732,1
gene_3956101,1
gene_4203228,1
gene_4189100,1
gene_3327278,1
AF73-05_6_GL0224056,1
S-Fe10_GL0096568,1
gene_2520661,1
gene_4284761,1
10_GL0065671,1
gene_3555284,1
gene_2157416,1
gene_4256289,1
gene_2706898,1
gene_3028138,1
gene_3218739,1
gene_3083972,1
gene_3039013,1
gene_4458930,1
gene_3083390,1
gene_2885708,1
gene_4425450,1
gene_3655317,1
gene_3890116,1
gene_3721778,1
gene_3700227,1
S-Fe2_GL0095737,1
gene_2662354,1
gene_2835144,1
gene_4021087,1
gene_2930231,1
gene_4031690,1
gene_4148554,1
gene_4110936,1
gene_3752571,1
gene_4199412,1
gene_4578640,1
gene_4635934,1
gene_3385664,1
gene_2656762,1
AF73-05_4_GL0001863,1
gene_787126,1
gene_3350801,1
gene_3585733,1
gene_3510884,1
11_GL0046259,1
gene_3685832,1
gene_3910365,1
gene_3941271,1
11_GL0148062,1
gene_3704023,1
gene_3125281,1
gene_3456653,1
gene_2923513,1
gene_4350718,1
gene_3478637,1
gene_3945142,1
gene_1178084,1
NZ_KI535329.1_cds_WP_023346971.1_1368,1
gene_3468717,1
gene_4485488,1
gene_3477331,1
gene_2604894,1
gene_4603404,1
gene_3446183,1
NZ_RAZF01000041.1_cds_WP_120428674.1_1984,1
gene_4605332,1
gene_3696332,1
gene_4435406,1
gene_2603963,1
gene_3291530,1
gene_3285876,1
gene_2879188,1
gene_2820127,1
gene_3179231,1
S-Fe20_GL0111027,1
gene_3098587,1
gene_2322649,1
gene_2287662,1
gene_469726,1
gene_3534106,1
gene_3337601,1
gene_3383856,1
gene_4039480,1
HF-F_13_GL0375895,1
gene_3974486,1
gene_4007374,1
gene_3815091,1
gene_4060844,1
gene_3284990,1
gene_3251131,1
HF-S_14_GL0217409,1
gene_3513498,1
S-Fe3_GL0224702,1
gene_3352871,1
gene_3930859,1
gene_3864313,1
gene_2904893,1
gene_3991076,1
gene_3776304,1
gene_1479522,1
gene_2686455,1
gene_3031135,1
gene_4010070,1
2-2_GL0139879,1
gene_2684874,1
gene_2613695,1
gene_4402326,1
gene_2516767,1
gene_4058047,1
gene_3134854,1
gene_1598598,1
gene_4302797,1
gene_2704513,1
gene_3949658,1
gene_2017346,1
gene_3813750,1
gene_4017939,1
gene_4153095,1
gene_3372588,1
AF73-05_5_GL0328399,1
gene_3950518,1
gene_3712972,1
gene_3556480,1
gene_2481090,1
gene_4176765,1
gene_4544143,1
gene_2400367,1
gene_3655865,1
gene_2432072,1
gene_4572265,1
gene_3456014,1
gene_2898922,1
gene_2205308,1
gene_3642443,1
gene_4367949,1
gene_2506526,1
gene_3538911,1
gene_3310644,1
gene_2515997,1
gene_2225011,1
11_GL0141949,1
gene_3163936,1
gene_3284356,1
gene_4129318,1
gene_4208725,1
gene_1194259,1
gene_4468221,1
gene_4005512,1
gene_3376898,1
11_GL0051510,1
gene_2491381,1
ERR1211992_Scaf10_1006,1
gene_4092402,1
gene_3778470,1
gene_3751582,1
gene_3383846,1
gene_3225322,1
1A-dyr1-07_GL0002158,1
gene_3374854,1
gene_3326879,1
gene_3982671,1
gene_2724523,1
gene_127631,1
gene_2835611,1
gene_4200546,1
gene_3565943,1
gene_4303901,1
11_GL0084889,1
Food_4_GL0004523,1
gene_3652639,1
gene_4383622,1
gene_4212927,1
gene_3634747,1
gene_4073440,1
gene_2839412,1
gene_2498910,1
8-6_GL0022790,1
S-Fe8_GL0049911,1
gene_3071583,1
11_GL0089439,1
gene_1743534,1
gene_4519937,1
gene_3713425,1
gene_4506463,1
gene_2888475,1
gene_3981829,1
gene_1953543,1
gene_2999595,1
gene_4358939,1
gene_3116678,1
gene_2877020,1
gene_3507015,1
gene_3641171,1
gene_4285136,1
gene_3831316,1
gene_2286827,1
gene_3025275,1
gene_4197107,1
gene_4517126,1
gene_4501005,1
gene_2609495,1
MC-6-1_GL0017724,1
gene_1465719,1
gene_4468294,1
gene_2712407,1
gene_3901678,1
gene_3193007,1
gene_2963206,1
S-Fe10_GL0169294,1
gene_3477385,1
gene_4513541,1
gene_2044659,1
gene_1994330,1
gene_4016623,1
gene_1987196,1
gene_4391632,1
gene_2536995,1
gene_2999872,1
gene_3804444,1
gene_3820524,1
gene_3426140,1
gene_4256990,1
gene_2686562,1
gene_3591993,1
gene_3446757,1
gene_3523666,1
gene_3839215,1
S-Fe10_GL0173269,1
gene_3495799,1
gene_3583141,1
gene_3968892,1
gene_4392226,1
gene_3785953,1
gene_2014133,1
gene_4586977,1
gene_3941506,1
gene_2267082,1
gene_2761296,1
gene_3561275,1
gene_4129384,1
gene_2694407,1
gene_3924368,1
gene_3527559,1
AF73-05_1_GL0204412,1
11_GL0006924,1
20_GL0022758,1
gene_2717061,1
gene_3225327,1
gene_3553062,1
gene_3066674,1
gene_4581894,1
gene_4438930,1
gene_2949238,1
gene_4070233,1
gene_3162646,1
gene_3115282,1
HF-F_11_GL0263753,1
gene_4453035,1
S-Fe5_GL0089783,1
MC-6-1_GL0005490,1
gene_4503406,1
gene_4079818,1
gene_3928532,1
1-3_GL0079790,1
gene_3185184,1
gene_3027960,1
gene_3458570,1
gene_4478745,1
gene_3140687,1
gene_3132172,1
gene_3457957,1
gene_1742501,1
MC-0-3_GL0019005,1
gene_3675911,1
gene_3794156,1
gene_3090592,1
gene_3784870,1
gene_2857775,1
gene_3960765,1
gene_2850927,1
gene_2519919,1
gene_3737545,1
gene_3106357,1
gene_3406106,1
gene_3607458,1
NZ_NHMT01000001.1_cds_WP_089413509.1_803,1
MC-6-2_GL0057272,1
gene_4601651,1
gene_4468852,1
gene_2300058,1
gene_3986884,1
gene_2286931,1
gene_3890675,1
gene_4525579,1
gene_4198665,1
MC-0-1_GL0027005,1
gene_4218483,1
gene_3019461,1
gene_4249208,1
gene_2991890,1
gene_4625910,1
gene_4257533,1
gene_3280554,1
gene_2430322,1
gene_4276703,1
gene_4557241,1
8-2_GL0026534,1
gene_3482311,1
Group2-8A_GL0168905,1
gene_2549618,1
gene_4359756,1
MC-6-4_GL0015059,1
gene_3635974,1
gene_2668386,1
gene_2845703,1
gene_4408532,1
gene_3160723,1
gene_2850323,1
gene_4511962,1
gene_747608,1
gene_3452235,1
gene_3620795,1
gene_3395617,1
1A-dyr3-06_GL0007724,1
gene_4322454,1
gene_4002793,1
gene_4230324,1
Food_13_GL0134186,1
gene_4619194,1
gene_4607813,1
gene_3288241,1
gene_4633943,1
gene_2910434,1
gene_2246500,1
gene_4533833,1
gene_3352723,1
MC-6-1_GL0011280,1
gene_4342667,1
gene_2122711,1
gene_2475020,1
gene_3198129,1
S-Fe3_GL0157796,1
gene_3045932,1
gene_3550028,1
Food_10_GL0272746,1
gene_3886758,1
gene_4608337,1
gene_3200992,1
gene_3117913,1
gene_4290493,1
gene_3601019,1
gene_2866332,1
gene_3939226,1
Food_11_GL0236408,1
S-Fe2_GL0188225,1
gene_2087472,1
gene_2929515,1
gene_4613206,1
gene_2990419,1
gene_2573389,1
gene_2214311,1
gene_4162351,1
S-Fe10_GL0045820,1
gene_2773193,1
gene_3821285,1
G1-1A_GL0002881,1
HF-F_1_GL0115157,1
gene_4201433,1
gene_3611190,1
gene_3014186,1
NZ_RAYH01000010.1_cds_WP_120363091.1_1627,1
11_GL0049886,1
MC-0-1_GL0068401,1
gene_3165194,1
gene_3008124,1
gene_4147916,1
gene_4528578,1
gene_2820081,1
gene_2263864,1
gene_4580963,1
gene_2344937,1
gene_4479397,1
gene_1917304,1
gene_3517234,1
gene_3405043,1
gene_3375916,1
gene_2012226,1
gene_2665585,1
gene_2127692,1
gene_2201427,1
gene_4114582,1
gene_2993595,1
AF73-05_9_GL0039184,1
gene_2249222,1
gene_3526226,1
ERR1212017_Scaf13_343,1
gene_4511446,1
gene_4302887,1
gene_3232214,1
gene_3901087,1
gene_4239619,1
gene_4362713,1
54_GL0013146,1
gene_4456647,1
gene_3550474,1
gene_3557326,1
gene_4455610,1
gene_4268950,1
gene_3323086,1
gene_2125513,1
gene_4075874,1
gene_1971234,1
gene_2569942,1
gene_2819385,1
gene_2212698,1
gene_2495369,1
gene_4484580,1
1-6_GL0001425,1
gene_3065100,1
gene_3457068,1
gene_3608741,1
gene_3298159,1
gene_4174848,1
gene_3055049,1
gene_4530119,1
gene_3531009,1
gene_3838299,1
HF-F_1_GL0213673,1
28_GL0106299,1
gene_3857760,1
gene_3190052,1
Food_4_GL0177914,1
gene_4103970,1
gene_4042401,1
gene_4442671,1
gene_2844402,1
gene_3203497,1
gene_3156850,1
Food_5_GL0308418,1
gene_4332310,1
gene_3836663,1
gene_3295935,1
gene_4106527,1
11_GL0092676,1
gene_3558934,1
gene_3922387,1
gene_3831869,1
gene_3308694,1
gene_4338853,1
gene_2183569,1
gene_3828881,1
gene_3828868,1
gene_3986098,1
gene_4070925,1
gene_3251760,1
gene_3005179,1
gene_3793327,1
gene_4502875,1
gene_1894928,1
gene_3215578,1
gene_3331245,1
gene_2323833,1
gene_2796518,1
gene_3061426,1
gene_3099788,1
gene_3373605,1
gene_4468788,1
gene_2569253,1
HF-S_1_GL0319615,1
OB-1_5_GL0218437,1
gene_3862213,1
gene_2655044,1
gene_345473,1
gene_2290534,1
gene_3817592,1
gene_2629443,1
gene_4000967,1
gene_3272073,1
gene_3723142,1
OB-1_8_GL0140067,1
gene_2419414,1
HF-F_13_GL0313979,1
gene_4495517,1
gene_2951985,1
gene_4001038,1
MH-6-2_GL0042382,1
MC-0-1_GL0037090,1
gene_1942349,1
gene_4455374,1
gene_2636935,1
gene_3028091,1
gene_3789518,1
gene_2993381,1
gene_1337600,1
gene_4452500,1
gene_3605227,1
gene_2948454,1
gene_3442218,1
gene_3939751,1
gene_2814389,1
gene_4265667,1
1A-dyr3-06_GL0007715,1
gene_3122853,1
gene_4029092,1
gene_3367428,1
Chow_3_GL0294028,1
Group2-7A_GL0113787,1
gene_3746584,1
10_GL0002801,1
Chow_4_GL0156259,1
gene_3795064,1
gene_4010239,1
gene_4384597,1
gene_4513288,1
gene_1609471,1
gene_3102141,1
S-Fe10_GL0076122,1
gene_3886804,1
gene_2865889,1
gene_3513036,1
gene_4532817,1
gene_2867880,1
gene_3757533,1
gene_3680311,1
gene_2862483,1
gene_3509986,1
gene_4216172,1
gene_3224698,1
gene_3273563,1
gene_4438636,1
gene_3478539,1
gene_3963194,1
gene_3641098,1
gene_2320975,1
gene_4021507,1
gene_3091671,1
gene_4031774,1
gene_4125463,1
gene_4374582,1
gene_3093450,1
gene_4555357,1
gene_3577031,1
gene_4609498,1
gene_2972951,1
gene_3092665,1
gene_4318483,1
gene_4519727,1
gene_2806721,1
gene_2185387,1
11_GL0092715,1
gene_4282233,1
gene_3951322,1
gene_3650000,1
HF-F_13_GL0388570,1
gene_3717109,1
gene_3198183,1
gene_2921051,1
gene_4346638,1
gene_3619333,1
Chow_4_GL0127675,1
gene_4619523,1
gene_4180529,1
gene_2930643,1
gene_4129467,1
gene_4501747,1
G1-1A_GL0110271,1
gene_4268175,1
G1-1A_GL0107447,1
gene_1938734,1
gene_379987,1
gene_3162782,1
gene_4242878,1
gene_4234574,1
gene_4074962,1
gene_3378145,1
gene_4233630,1
gene_4099280,1
gene_2665029,1
S-Fe17_GL0086231,1
gene_2984445,1
gene_3157170,1
gene_2253023,1
gene_4516746,1
gene_4605243,1
G1-1A_GL0060969,1
gene_865125,1
gene_4490862,1
gene_4552633,1
gene_3124717,1
13_GL0001693,1
gene_4325650,1
gene_3662321,1
gene_4242328,1
gene_4023888,1
gene_4434943,1
gene_4093678,1
gene_3398945,1
11_GL0055636,1
gene_3140147,1
gene_3903964,1
DSM22607_4_GL0030140,1
gene_164954,1
gene_3657706,1
gene_2120548,1
gene_3695990,1
gene_4181388,1
gene_3785952,1
gene_2544433,1
gene_3582655,1
gene_3610182,1
gene_4624239,1
gene_3420626,1
gene_3625850,1
gene_3654737,1
gene_3899628,1
gene_2916227,1
gene_2706981,1
gene_4528784,1
gene_4253606,1
gene_3384274,1
gene_2885603,1
gene_3082472,1
gene_708952,1
gene_3297498,1
11_GL0089436,1
gene_3919684,1
gene_3531531,1
gene_3051622,1
gene_3401941,1
gene_3647856,1
Chow_5_GL0053250,1
Food_6_GL0159398,1
gene_4392680,1
gene_2409497,1
gene_4394385,1
gene_3339120,1
14_GL0019661,1
gene_2577311,1
gene_3065197,1
gene_3193539,1
gene_3768767,1
gene_1454863,1
1-6_GL0063732,1
1-6_GL0026079,1
gene_4348164,1
gene_3281029,1
40_GL0083041,1
gene_2813255,1
gene_3041848,1
gene_4463163,1
4_GL0031526,1
gene_4585730,1
7-5_GL0000352,1
gene_4322938,1
gene_2504759,1
gene_4225470,1
gene_4457992,1
11_GL0046260,1
gene_4278238,1
gene_3890026,1
gene_1989697,1
gene_2490018,1
gene_1867823,1
gene_4528130,1
gene_3562988,1
1-1_GL0074118,1
gene_3797291,1
gene_4113162,1
5-3_GL0094828,1
gene_2913960,1
gene_4336391,1
gene_4061413,1
gene_4419006,1
gene_3822222,1
gene_4474816,1
gene_4279762,1
gene_2936148,1
NZ_KB822413.1_cds_WP_004039861.1_230,1
gene_3355521,1
gene_4260502,1
gene_2962024,1
gene_4052640,1
gene_2815785,1
gene_3830312,1
gene_4152226,1
gene_3577782,1
gene_4628219,1
gene_3707522,1
gene_2209763,1
gene_2328259,1
gene_3731231,1
gene_3326716,1
gene_3322355,1
gene_3183861,1
gene_2332331,1
gene_3904258,1
G1-1A_GL0117674,1
11_GL0013955,1
gene_4528552,1
1A-dyr2-07_GL0073568,1
gene_3007708,1
gene_2383974,1
gene_3677113,1
gene_2880241,1
gene_4143794,1
MH-0-3_GL0001600,1
gene_2563905,1
gene_3270971,1
G1-4A_GL0014501,1
gene_4197108,1
gene_3771291,1
gene_3041821,1
gene_3383686,1
gene_4461863,1
gene_4401859,1
gene_4560260,1
gene_3867003,1
gene_3093202,1
gene_3790913,1
gene_3757725,1
gene_2456116,1
gene_3145717,1
gene_3349491,1
S-Fe10_GL0028250,1
gene_4589276,1
gene_2620399,1
gene_3209766,1
gene_4043483,1
gene_3485603,1
gene_1518488,1
gene_4194940,1
gene_3307542,1
gene_3237596,1
gene_3773901,1
gene_4454990,1
gene_3195926,1
gene_3388461,1
gene_4522698,1
gene_4253370,1
gene_3465187,1
MC-6-3_GL0101348,1
gene_4409868,1
gene_3822692,1
gene_3481368,1
gene_3425351,1
gene_4160235,1
gene_4046577,1
gene_4522422,1
gene_3206110,1
gene_3161302,1
gene_3388005,1
1-6_GL0040639,1
gene_3829080,1
gene_3637437,1
gene_2564640,1
gene_4477100,1
gene_4091807,1
gene_4164714,1
gene_4553126,1
gene_4189968,1
gene_2597412,1
gene_3656568,1
gene_3902144,1
gene_3776953,1
G1-1A_GL0119245,1
gene_4103858,1
gene_4300140,1
gene_4296400,1
HF-S_6_GL0121489,1
gene_3818243,1
gene_4612790,1
S-Fe9_GL0150556,1
S-Fe9_GL0086906,1
11_GL0006918,1
MC-0-1_GL0060737,1
29_GL0004906,1
gene_3809470,1
gene_3322102,1
11_GL0127321,1
gene_4533820,1
gene_2902308,1
gene_2697073,1
gene_4243983,1
gene_3464341,1
gene_2962214,1
gene_2167948,1
gene_2896371,1
gene_3056033,1
gene_4013496,1
gene_4227072,1
gene_3771346,1
gene_4561820,1
gene_3578162,1
gene_2469901,1
gene_4298864,1
gene_4424956,1
S-Fe16_GL0063757,1
gene_3169287,1
gene_1882186,1
gene_4123943,1
gene_4158385,1
gene_2823568,1
OB-1_13_GL0299481,1
gene_4004688,1
gene_2602821,1
gene_4110432,1
gene_4187548,1
gene_3761932,1
gene_3568847,1
gene_3479441,1
gene_4172040,1
gene_2310132,1
gene_4226734,1
gene_4126508,1
gene_3234563,1
gene_4476988,1
gene_4302306,1
gene_2731011,1
gene_3707824,1
gene_3224047,1
gene_3244267,1
gene_3306141,1
gene_4613410,1
gene_4242661,1
gene_2545765,1
gene_2019960,1
gene_4012755,1
gene_4609581,1
gene_3857316,1
gene_3695303,1
gene_3295923,1
gene_1819153,1
gene_3540253,1
gene_3783544,1
gene_4632980,1
gene_4447759,1
gene_2646705,1
gene_4185500,1
gene_4622642,1
gene_4399324,1
gene_4335135,1
gene_3819926,1
gene_2947302,1
gene_4629782,1
gene_3394723,1
gene_1832242,1
Chow_5_GL0348129,1
gene_3205701,1
gene_4034459,1
gene_4382439,1
gene_4431075,1
gene_4495196,1
gene_4525155,1
gene_3602378,1
gene_4290528,1
gene_3804319,1
gene_2012067,1
gene_3677581,1
gene_2095862,1
gene_2869482,1
gene_4140706,1
G1-1A_GL0061005,1
gene_4193310,1
gene_2457521,1
gene_4606748,1
S-Fe2_GL0042348,1
gene_3410237,1
1-6_GL0109954,1
gene_3506219,1
gene_3716525,1
NZ_CP021421.1_cds_WP_068961729.1_1032,1
gene_3370473,1
gene_3687985,1
gene_3622890,1
11_GL0006910,1
gene_1339444,1
gene_1830090,1
gene_3478254,1
gene_3800852,1
gene_2159235,1
gene_3936107,1
gene_3513712,1
8-1_GL0112461,1
1-6_GL0099354,1
2A-dyr16-06_GL0024262,1
gene_3044633,1
gene_3772321,1
gene_3030283,1
gene_949313,1
S-Fe16_GL0008359,1
gene_4093922,1
gene_4208770,1
gene_4161912,1
gene_4042139,1
gene_4051107,1
G1-1A_GL0051689,1
gene_2534186,1
gene_4554759,1
gene_3731845,1
gene_2773218,1
gene_4476322,1
gene_4497058,1
gene_4615751,1
gene_4525791,1
gene_2701700,1
gene_2945213,1
gene_3739566,1
gene_2542500,1
gene_2190791,1
6-6_GL0134838,1
gene_2034491,1
gene_4510905,1
gene_4489900,1
gene_3819569,1
gene_2457236,1
gene_2690841,1
gene_3888303,1
gene_4341966,1
gene_3383983,1
gene_4081209,1
20_GL0153116,1
ERR1212011_Scaf266_3110,1
gene_3539147,1
gene_4168425,1
gene_3063357,1
gene_3633420,1
22_GL0112272,1
gene_3884470,1
gene_3985385,1
gene_4020462,1
S-Fe11_GL0133797,1
NZ_RAYH01000005.1_cds_WP_002519429.1_850,1
gene_4140408,1
NZ_RAZH01000003.1_cds_WP_120391731.1_1715,1
gene_4116640,1
gene_4478254,1
gene_3881812,1
gene_4494422,1
gene_2754098,1
OB-1_8_GL0041334,1
AF73-05_6_GL0305151,1
gene_3972551,1
gene_2352896,1
1-1_GL0086676,1
gene_2323523,1
gene_3815872,1
gene_4161100,1
gene_4131029,1
gene_4550345,1
gene_4528542,1
30_GL0072045,1
gene_2715935,1
gene_4400347,1
gene_3821198,1
gene_4058040,1
gene_4392245,1
gene_2812882,1
G1-1A_GL0065731,1
gene_2603307,1
gene_4324356,1
gene_3841829,1
gene_3500865,1
gene_4220651,1
gene_3162271,1
gene_3615674,1
gene_2250784,1
gene_4043384,1
gene_4270229,1
gene_3597536,1
gene_2897703,1
gene_2411547,1
gene_4201634,1
gene_2752951,1
gene_3378496,1
gene_4207330,1
1-8_GL0046618,1
gene_3968469,1
gene_3700755,1
gene_4134266,1
gene_3805439,1
gene_2342989,1
gene_3967613,1
gene_4344283,1
gene_4137553,1
gene_3293463,1
14_GL0118341,1
gene_2792595,1
gene_3772344,1
NZ_RAYH01000006.1_cds_WP_002517256.1_1139,1
DSM22607_11_GL0281535,1
gene_3272924,1
gene_4214059,1
NZ_RAYO01000050.1_cds_WP_120396763.1_2000,1
MC-0-3_GL0059697,1
gene_2467399,1
gene_3414831,1
gene_3466601,1
gene_4597124,1
gene_3336222,1
gene_4131396,1
gene_4529100,1
gene_2341091,1
gene_3252372,1
gene_4113471,1
gene_3860144,1
gene_3257356,1
gene_4559217,1
gene_3616438,1
S-Fe5_GL0025963,1
gene_4352300,1
1-6_GL0063102,1
gene_4468225,1
gene_3429950,1
AF73-05_8_GL0000595,1
gene_2938172,1
gene_3160657,1
gene_4502113,1
gene_2742162,1
gene_4386695,1
gene_3268447,1
gene_3238357,1
gene_4292367,1
gene_3262701,1
gene_4430384,1
gene_2408223,1
gene_4137304,1
gene_2618745,1
gene_4361971,1
gene_2584717,1
gene_3079137,1
OB-1_8_GL0102710,1
gene_3652580,1
gene_3545979,1
gene_3126325,1
gene_4303678,1
gene_2539670,1
gene_4592810,1
gene_2486476,1
gene_3101389,1
gene_3426162,1
MC-6-2_GL0041602,1
gene_3682070,1
gene_2379914,1
gene_4195638,1
gene_2628067,1
gene_2169228,1
gene_4151510,1
gene_3939390,1
11_GL0051877,1
gene_3462000,1
gene_4365164,1
gene_3457482,1
gene_4256522,1
S-Fe9_GL0113170,1
gene_3388900,1
gene_515438,1
gene_3139319,1
gene_3879861,1
gene_4484590,1
gene_2687296,1
gene_1995678,1
gene_2601525,1
gene_3833386,1
gene_3389547,1
gene_2458666,1
G1-1A_GL0093297,1
gene_2943950,1
gene_4104923,1
11_GL0106220,1
gene_3959501,1
gene_4319860,1
gene_4454362,1
gene_3331383,1
gene_4481483,1
gene_4449907,1
gene_4525674,1
gene_3955362,1
1A-dyr1-07_GL0040883,1
gene_2953571,1
gene_3091618,1
2-5_GL0071676,1
gene_3089154,1
NZ_QZFS01000094.1_cds_WP_129183149.1_9011,1
gene_2598240,1
gene_4428830,1
gene_4087405,1
gene_4113937,1
gene_4395441,1
gene_4085508,1
gene_2917545,1
gene_3320530,1
gene_3568330,1
NZ_KB822467.1_cds_WP_004081455.1_5120,1
gene_3505863,1
gene_4156028,1
gene_3604627,1
gene_4002288,1
gene_4622605,1
gene_3675244,1
gene_4568612,1
gene_4125658,1
gene_3095738,1
gene_4340044,1
gene_4476633,1
gene_4631522,1
gene_3598511,1
gene_3980379,1
gene_2955243,1
DSM22607_4_GL0043251,1
gene_2706663,1
gene_3766723,1
gene_2548914,1
gene_3619032,1
gene_4196486,1
gene_3928105,1
gene_4136112,1
gene_3694768,1
1-1_GL0007111,1
gene_4589528,1
gene_3142088,1
gene_4439250,1
gene_2751754,1
gene_3245833,1
gene_2886007,1
gene_3165055,1
gene_3310155,1
gene_4276351,1
G1-1A_GL0072150,1
11_GL0127287,1
gene_4010426,1
gene_2860140,1
gene_3482217,1
gene_3571355,1
gene_4072072,1
gene_4425062,1
gene_3863492,1
gene_3285904,1
gene_4477635,1
gene_3488992,1
gene_3472240,1
gene_2866908,1
gene_4595629,1
gene_3117658,1
gene_4425349,1
gene_2367813,1
gene_3823995,1
11_GL0122792,1
gene_3898045,1
