gene,noFMT_4_colon
11_GL0101162,1
gene_2893340,1
gene_355347,1
S-Fe10_GL0132011,1
gene_2475205,1
gene_4455469,1
13_GL0016305,1
gene_4077877,1
gene_4162159,1
NZ_RAYV01000014.1_cds_WP_120359787.1_172,1
DSM22607_4_GL0348239,1
gene_3869054,1
gene_2701530,1
gene_3831209,1
gene_2800847,1
gene_3035396,1
gene_3382806,1
gene_4528428,1
gene_4514424,1
gene_3854188,1
gene_4113176,1
gene_92298,1
gene_3961490,1
gene_4110839,1
gene_3315066,1
NZ_RAYQ01000015.1_cds_WP_120470982.1_726,1
1-1_GL0005717,1
S-Fe10_GL0109773,1
gene_2559090,1
1-3_GL0036569,1
7-7_GL0114299,1
gene_4238795,1
3A-dyr30-06_GL0013999,1
gene_3433765,1
gene_3910515,1
Food_5_GL0115156,1
gene_3463480,1
1-1_GL0145523,1
gene_3327384,1
gene_4141925,1
38_GL0083257,1
Chow_3_GL0225721,1
gene_2918008,1
HF-F_1_GL0030211,1
gene_2474588,1
gene_3612897,1
NZ_CP021421.1_cds_WP_068961582.1_1203,1
S-Fe11_GL0046550,1
gene_2509200,1
Chow_4_GL0298570,1
G1-1A_GL0080320,1
gene_4344986,1
gene_2603702,1
AF73-05_11_GL0138211,1
21_GL0000901,1
HF-F_9_GL0201505,1
MC-6-3_GL0095222,1
2-6_GL0044225,1
MC-6-1_GL0051112,1
gene_3771060,1
2B-dyr24-06_GL0028553,1
gene_4336244,1
HF-S_2_GL0108433,1
32_GL0011825,1
NZ_RAYW01000039.1_cds_WP_121700193.1_1758,1
gene_4526579,1
gene_626847,1
HF-S_11_GL0210985,1
1-8_GL0095106,1
23_GL0100760,1
16_GL0115747,1
DSM22607_10_GL0026614,1
gene_4417697,1
Food_8_GL0116238,1
11_GL0092705,1
gene_4414887,1
gene_3702207,1
gene_370853,1
1A-dyr2-07_GL0055043,1
gene_3649271,1
gene_4425273,1
gene_4444192,1
S-Fe5_GL0004856,1
gene_2149305,1
gene_4561858,1
MC-6-2_GL0084863,1
MC-6-1_GL0096572,1
4-8_GL0096124,1
3-2_GL0076006,1
gene_1669811,1
NZ_RAZF01000023.1_cds_WP_016307788.1_1158,1
Food_12_GL0182026,1
G1-1A_GL0039144,1
gene_3063691,1
gene_4637639,1
7-2_GL0080275,1
Chow_4_GL0047534,1
gene_1668678,1
HF-F_14_GL0317395,1
4-1_GL0047195,1
S-Fe8_GL0005826,1
gene_4455699,1
10_GL0000840,1
gene_578928,1
gene_3150459,1
gene_3687045,1
gene_3334595,1
gene_3026552,1
gene_1253115,1
gene_3971140,1
gene_3601572,1
1A-dyr5-06_GL0043564,1
19_GL0046162,1
gene_4510626,1
4-1_GL0060728,1
G1-1A_GL0101236,1
gene_2520929,1
gene_4079928,1
S-Fe19_GL0066217,1
gene_2324283,1
G1-1A_GL0106047,1
Chow_3_GL0188590,1
MH-6-2_GL0104396,1
gene_1988701,1
gene_4562042,1
gene_4310320,1
gene_2296901,1
gene_3451623,1
gene_4559235,1
S-Fe6_GL0182058,1
gene_3581898,1
gene_3042107,1
NZ_CP021421.1_cds_WP_068961736.1_1024,1
20_GL0162094,1
Food_5_GL0036175,1
MC-0-3_GL0067918,1
AF73-05_10_GL0262891,1
gene_2949217,1
gene_3948219,1
gene_3576828,1
gene_1302472,1
OB-1_9_GL0214614,1
gene_4363663,1
gene_1922333,1
gene_3623558,1
HF-S_9_GL0357399,1
2A-dyr13-06_GL0056144,1
gene_855040,1
gene_3009313,1
gene_3620847,1
gene_3345610,1
gene_3761677,1
gene_318942,1
2-4_GL0050307,1
gene_2931851,1
gene_3657334,1
gene_2736486,1
gene_4416747,1
S-Fe14_GL0048600,1
Chow_5_GL0113975,1
G1-1A_GL0068229,1
10_GL0084138,1
gene_3410941,1
gene_3991904,1
10_GL0097312,1
gene_3973792,1
gene_3079345,1
10_GL0097797,1
HF-F_1_GL0111402,1
gene_4178701,1
gene_1526758,1
gene_3328106,1
gene_3179097,1
MC-0-1_GL0037370,1
MC-0-1_GL0091145,1
1-8_GL0033011,1
gene_4584921,1
gene_3293545,1
DSM22607_5_GL0175048,1
NZ_OFSM01000063.1_cds_WP_103242605.1_4575,1
gene_4270613,1
1-1_GL0022955,1
5-8_GL0000490,1
43_GL0087395,1
gene_3940400,1
gene_1858503,1
gene_4515924,1
2A-dyr14-07_GL0009478,1
Group2-5A_GL0119664,1
35_GL0121741,1
gene_2782762,1
gene_4143188,1
8-7_GL0046899,1
10_GL0001357,1
gene_4474983,1
gene_3464568,1
gene_3105272,1
gene_3220591,1
Chow_6_GL0131094,1
11_GL0006917,1
Group2-3A_GL0142600,1
S-Fe11_GL0091652,1
gene_3022665,1
NZ_RAYX01000014.1_cds_WP_120376711.1_354,1
5-3_GL0051262,1
gene_2865587,1
gene_3818578,1
gene_4501303,1
gene_2934760,1
3A-dyr30-06_GL0029830,1
DSM22607_11_GL0154139,1
gene_4367232,1
HF-S_9_GL0024186,1
gene_449088,1
Group2-7A_GL0141808,1
MC-6-3_GL0089738,1
gene_3565238,1
G1-3A_GL0020005,1
gene_4313830,1
gene_4543949,1
gene_4202612,1
53_GL0114614,1
gene_3369271,1
gene_4118513,1
gene_4467783,1
HF-F_4_GL0370019,1
MC-0-1_GL0032314,1
gene_4564646,1
HF-F_2_GL0030339,1
gene_3631429,1
2-3_GL0055482,1
gene_3891473,1
Food_11_GL0154749,1
10_GL0030384,1
gene_3410983,1
gene_4592659,1
2-2_GL0022053,1
gene_2502176,1
45_GL0082613,1
gene_2471239,1
G1-1A_GL0033867,1
gene_4086297,1
gene_3919782,1
gene_3865024,1
7-5_GL0095516,1
gene_4290573,1
Chow_2_GL0060315,1
gene_3176467,1
Chow_4_GL0196401,1
gene_3945533,1
gene_3654310,1
gene_4054044,1
gene_4443101,1
S-Fe10_GL0157564,1
gene_3280004,1
10_GL0001580,1
gene_2452214,1
gene_4173028,1
Chow_8_GL0137771,1
MC-0-3_GL0017530,1
G1-5A_GL0014049,1
Chow_7_GL0127211,1
45_GL0089692,1
gene_241930,1
gene_479663,1
gene_3058471,1
gene_298993,1
gene_3684845,1
7_GL0035670,1
1_GL0042132,1
gene_2531821,1
DSM22607_7_GL0274765,1
gene_3792905,1
1A-dyr2-07_GL0065884,1
gene_2429261,1
gene_3395795,1
G1-1A_GL0049562,1
gene_2420556,1
2-1_GL0019495,1
gene_3637005,1
gene_2434474,1
gene_3466219,1
17_GL0119582,1
4-1_GL0055417,1
11_GL0082391,1
1A-dyr2-07_GL0041500,1
gene_1831867,1
gene_3166390,1
gene_4375409,1
8-6_GL0017520,1
gene_3737563,1
gene_4416326,1
gene_3390786,1
Food_2_GL0244053,1
gene_4324441,1
11_GL0037663,1
MH-6-4_GL0031837,1
gene_3839543,1
11_GL0028249,1
S-Fe1_GL0040094,1
gene_3588845,1
gene_3896218,1
MC-0-1_GL0025184,1
gene_3512667,1
gene_2450949,1
gene_2945066,1
48_GL0004938,1
gene_4177014,1
gene_4453035,1
G1-1A_GL0057404,1
Chow_1_GL0168793,1
gene_2808543,1
gene_3012498,1
NZ_CP021421.1_cds_WP_068961100.1_1752,1
Food_10_GL0232375,1
2-7_GL0056140,1
gene_4288221,1
gene_2235289,1
gene_1578820,1
gene_802484,1
G1-1A_GL0059231,1
4-1_GL0005854,1
gene_3118446,1
gene_1708974,1
gene_4375591,1
10_GL0037691,1
16_GL0083238,1
gene_1107256,1
gene_3307964,1
gene_4117570,1
MC-6-2_GL0154746,1
Chow_3_GL0024027,1
10_GL0078837,1
gene_3935759,1
S-Fe3_GL0154662,1
Food_10_GL0080901,1
gene_3665108,1
gene_4601556,1
gene_1540114,1
gene_2672650,1
gene_3273885,1
gene_2502431,1
gene_2551474,1
gene_1177043,1
Chow_5_GL0070434,1
gene_2936542,1
gene_658196,1
4-7_GL0148013,1
Chow_7_GL0191234,1
DSM22607_11_GL0057391,1
6-2_GL0047668,1
4-6_GL0028091,1
gene_3735040,1
AF73-05_1_GL0115958,1
S-Fe10_GL0125862,1
gene_2739491,1
gene_3248651,1
2-4_GL0104857,1
3-6_GL0059325,1
gene_1759718,1
3-7_GL0001716,1
G1-1A_GL0101204,1
gene_4364779,1
G1-1A_GL0096626,1
gene_3509937,1
gene_3973426,1
gene_3315439,1
gene_4394204,1
53_GL0009705,1
gene_1107129,1
6-4_GL0111579,1
Food_13_GL0191323,1
gene_1886879,1
6_GL0002621,1
gene_2969008,1
MC-6-4_GL0092867,1
gene_3311360,1
gene_3580269,1
11_GL0083539,1
S-Fe10_GL0057339,1
S-Fe11_GL0058789,1
gene_994303,1
gene_3253986,1
gene_4583617,1
DSM22607_1_GL0171761,1
G1-1A_GL0023490,1
gene_4482044,1
MC-6-3_GL0102002,1
gene_2665798,1
gene_3866006,1
gene_3668330,1
NZ_CP021421.1_cds_WP_068960114.1_270,1
1-4_GL0084954,1
AF73-05_13_GL0128322,1
Food_3_GL0096780,1
3-5_GL0066725,1
AF73-05_7_GL0226421,1
27_GL0025537,1
S-Fe10_GL0007247,1
gene_2730265,1
gene_3453055,1
gene_423140,1
gene_4433131,1
gene_2319229,1
gene_3219543,1
gene_4254652,1
MC-6-1_GL0063841,1
8-8_GL0036856,1
gene_2938877,1
gene_4315831,1
gene_2653496,1
gene_4336738,1
gene_4205844,1
gene_3477929,1
MC-6-2_GL0048084,1
gene_4019325,1
gene_1872119,1
Chow_1_GL0089768,1
6-3_GL0033685,1
gene_1121070,1
gene_544782,1
gene_3242589,1
4_GL0078204,1
gene_3567652,1
2-3_GL0004653,1
HF-F_1_GL0172246,1
gene_3701264,1
gene_4377698,1
gene_4089733,1
gene_3724284,1
MC-6-2_GL0013775,1
gene_3363989,1
10_GL0030330,1
gene_2964337,1
20_GL0147430,1
NZ_CP021421.1_cds_WP_068960634.1_2335,1
Food_11_GL0206354,1
gene_705340,1
gene_4081130,1
S-Fe10_GL0173615,1
gene_3448235,1
gene_4581651,1
2-4_GL0081086,1
2-4_GL0039547,1
NZ_CP021421.1_cds_WP_068960543.1_2447,1
G1-1A_GL0059775,1
gene_3667906,1
gene_4168584,1
gene_3970626,1
MH-6-5_GL0073275,1
NZ_RAYW01000014.1_cds_WP_121699119.1_281,1
NZ_OFSM01000024.1_cds_WP_103241347.1_3094,1
gene_4215237,1
gene_4070831,1
gene_3137670,1
gene_1373253,1
gene_2019117,1
gene_2209483,1
gene_3823491,1
NZ_CP021421.1_cds_WP_068960013.1_390,1
34_GL0003036,1
gene_3526583,1
1-6_GL0080468,1
gene_3460388,1
Group2-1A_GL0107087,1
4-3_GL0027323,1
gene_4359447,1
2A-dyr14-07_GL0006960,1
S-Fe10_GL0168654,1
gene_3932781,1
gene_3718743,1
gene_4123005,1
gene_4490400,1
gene_3785406,1
gene_3666359,1
11_GL0036454,1
G1-8A_GL0052435,1
gene_3640161,1
gene_2574672,1
42_GL0013435,1
gene_3792029,1
Chow_2_GL0290967,1
5-1_GL0007124,1
6_GL0126818,1
3-5_GL0014099,1
4-2_GL0064347,1
gene_4461760,1
gene_4379802,1
Food_5_GL0045766,1
gene_3836117,1
G1-1A_GL0024702,1
S-Fe11_GL0055470,1
gene_618311,1
gene_4238375,1
G1-1A_GL0092968,1
MC-0-1_GL0037252,1
2-2_GL0131670,1
Chow_7_GL0028983,1
gene_1592916,1
gene_4218833,1
gene_3952966,1
10_GL0050109,1
MC-6-3_GL0001509,1
AF73-05_4_GL0279858,1
Chow_3_GL0077847,1
gene_4354582,1
gene_3688386,1
gene_4232119,1
gene_4433543,1
gene_3976097,1
NZ_RAYM01000041.1_cds_WP_120435891.1_1890,1
gene_3486174,1
gene_4368578,1
Food_3_GL0022266,1
gene_3881186,1
gene_3639519,1
10_GL0020102,1
gene_3302322,1
gene_2805789,1
gene_4166725,1
S-Fe6_GL0096183,1
2-1_GL0036408,1
gene_4623506,1
gene_4199208,1
OB-1_4_GL0136733,1
gene_4291565,1
OB-1_9_GL0086782,1
4-2_GL0012568,1
S-Fe11_GL0138566,1
gene_4057415,1
gene_274824,1
gene_3792491,1
MC-0-1_GL0021951,1
gene_3283727,1
1A-dyr2-07_GL0007836,1
26_GL0010947,1
gene_3045347,1
8-4_GL0090318,1
G1-1A_GL0101189,1
gene_2194387,1
Food_10_GL0017909,1
gene_2963206,1
gene_2737662,1
MC-0-1_GL0039474,1
gene_4476032,1
Food_11_GL0110853,1
gene_2577308,1
gene_3348766,1
12_GL0010439,1
AF73-05_1_GL0396599,1
gene_4582676,1
gene_4380483,1
gene_3680532,1
gene_3063779,1
gene_4219824,1
S-Fe4_GL0128705,1
gene_2887124,1
gene_4130899,1
ERR1211980_Scaf60_3192,1
OB-1_5_GL0109016,1
gene_4565701,1
G1-3A_GL0114666,1
11_GL0048067,1
MC-6-2_GL0162517,1
1_GL0025260,1
gene_1568762,1
AF73-05_4_GL0130595,1
gene_2526904,1
15_GL0105739,1
38_GL0121742,1
AF73-05_11_GL0357681,1
47_GL0078866,1
11_GL0057413,1
gene_2772007,1
Food_10_GL0113339,1
11_GL0041880,1
7-1_GL0013136,1
6-7_GL0015247,1
gene_1194342,1
gene_2170322,1
gene_2171404,1
gene_3557523,1
gene_4511307,1
gene_3838297,1
gene_4199396,1
11_GL0083520,1
S-Fe10_GL0107031,1
S-Fe11_GL0033090,1
6-5_GL0008629,1
gene_4565483,1
S-Fe2_GL0013730,1
6-8_GL0028810,1
G1-1A_GL0032130,1
gene_3858482,1
gene_3444498,1
2-1_GL0059721,1
NZ_RAYY01000073.1_cds_WP_120425187.1_4718,1
gene_2114210,1
36_GL0100094,1
37_GL0039600,1
Group2-2A_GL0073964,1
gene_2347726,1
3_GL0092398,1
gene_3513786,1
6-4_GL0075813,1
HF-S_6_GL0215005,1
MH-6-2_GL0086514,1
gene_3809562,1
gene_4422195,1
S-Fe10_GL0023197,1
MH-0-5_GL0096617,1
gene_2633606,1
gene_4427728,1
10_GL0074451,1
gene_3987521,1
NZ_CP021421.1_cds_WP_068961298.1_1517,1
27_GL0022670,1
11_GL0081564,1
Chow_2_GL0247656,1
gene_3128595,1
gene_3227107,1
S-Fe4_GL0095320,1
HF-S_3_GL0414761,1
gene_4190165,1
MH-0-3_GL0038915,1
gene_3468812,1
gene_4230336,1
1-2_GL0090376,1
Food_14_GL0211035,1
HF-F_5_GL0158356,1
MH-0-4_GL0082334,1
11_GL0029586,1
NZ_KB822478.1_cds_WP_004056503.1_1920,1
gene_2513118,1
gene_3449041,1
gene_2857041,1
gene_3866950,1
gene_1652919,1
gene_2966671,1
gene_3547154,1
gene_3462065,1
gene_1250190,1
G1-1A_GL0092975,1
gene_369732,1
gene_2695690,1
gene_4420111,1
1-1_GL0136044,1
gene_4063731,1
gene_4048425,1
gene_3502183,1
3-3_GL0051751,1
gene_4532106,1
6-7_GL0036513,1
gene_2768066,1
gene_3335978,1
G1-1A_GL0015484,1
12_GL0120499,1
gene_4292536,1
gene_4385178,1
1-1_GL0091257,1
OB-1_11_GL0005320,1
gene_1378014,1
gene_3738058,1
gene_4133103,1
MC-0-1_GL0087546,1
5-8_GL0002092,1
gene_1379326,1
Chow_3_GL0088297,1
2-8_GL0034988,1
gene_2484869,1
gene_3136961,1
6-3_GL0052351,1
NZ_CP021421.1_cds_WP_068960947.1_1934,1
gene_207922,1
gene_1019216,1
gene_4312748,1
gene_4116966,1
Chow_8_GL0276646,1
6-2_GL0079591,1
gene_2695102,1
Food_3_GL0095385,1
gene_2398871,1
DSM22607_3_GL0225185,1
OB-1_7_GL0122853,1
MH-6-1_GL0041122,1
gene_2724096,1
gene_3501300,1
Food_14_GL0072920,1
MC-6-1_GL0003192,1
NZ_RAYW01000028.1_cds_WP_121699841.1_1236,1
11_GL0090829,1
G1-4A_GL0088801,1
gene_218661,1
gene_3504092,1
gene_3844655,1
gene_4405242,1
NZ_KB822566.1_cds_1833,1
MC-0-1_GL0093435,1
gene_1925727,1
gene_3749522,1
HF-S_7_GL0149608,1
G1-8A_GL0120623,1
OB-1_5_GL0424946,1
gene_2868375,1
AF73-05_14_GL0327351,1
gene_3436459,1
gene_2663908,1
gene_3002140,1
gene_4615655,1
17_GL0057641,1
gene_3714060,1
gene_3315413,1
gene_700975,1
Food_11_GL0248389,1
S-Fe10_GL0130334,1
gene_4479246,1
6-4_GL0098243,1
G1-1A_GL0001472,1
G1-7A_GL0109040,1
16_GL0046072,1
gene_2691154,1
gene_3062849,1
gene_3094864,1
gene_3275922,1
gene_4161586,1
2-1_GL0115431,1
Chow_5_GL0328942,1
gene_4616041,1
MH-6-2_GL0087583,1
gene_1637774,1
gene_3100492,1
gene_3884226,1
gene_4257634,1
gene_960113,1
HF-S_14_GL0001692,1
Food_1_GL0344442,1
11_GL0102396,1
gene_833584,1
gene_2993048,1
gene_3572446,1
MC-0-1_GL0050223,1
gene_3087665,1
gene_2608763,1
gene_1597268,1
Chow_1_GL0063173,1
gene_2468108,1
2A-dyr14-07_GL0025416,1
MC-6-3_GL0122562,1
gene_3029210,1
gene_229368,1
gene_4528286,1
Chow_1_GL0048757,1
gene_3183059,1
5-2_GL0029222,1
gene_4330788,1
gene_3620698,1
gene_3192292,1
gene_4422454,1
gene_1216500,1
20_GL0037830,1
G1-1A_GL0032166,1
gene_661464,1
gene_3189205,1
22_GL0052309,1
gene_742958,1
gene_2437043,1
gene_3568756,1
MC-6-3_GL0013662,1
OB-1_2_GL0214371,1
2-1_GL0100191,1
gene_3525154,1
gene_2158450,1
gene_4000317,1
20_GL0148510,1
gene_2631698,1
gene_4173813,1
gene_4614158,1
gene_3478993,1
G1-1A_GL0002895,1
AF73-05_13_GL0089170,1
gene_3428080,1
gene_565662,1
31_GL0053915,1
10_GL0088606,1
5-2_GL0090862,1
gene_4196646,1
gene_4522900,1
OB-1_3_GL0312675,1
7-2_GL0003082,1
gene_3891576,1
S-Fe2_GL0186829,1
gene_4151017,1
Group2-1A_GL0094440,1
gene_2915145,1
gene_2544028,1
AF73-05_7_GL0318342,1
31_GL0067261,1
gene_3108310,1
2B-dyr24-07_GL0029546,1
gene_3375199,1
gene_2840024,1
gene_2599023,1
AF73-05_13_GL0346922,1
gene_2889199,1
gene_3859426,1
3-1_GL0008128,1
gene_4217195,1
gene_183492,1
gene_1447582,1
gene_3674329,1
gene_318944,1
gene_719780,1
G1-1A_GL0116216,1
gene_3242441,1
2A-dyr13-07_GL0038993,1
gene_1497297,1
gene_2884524,1
NZ_RAZD01000066.1_cds_WP_120422947.1_3117,1
gene_4161876,1
gene_3877571,1
2-4_GL0110080,1
gene_2638524,1
gene_3772750,1
gene_3146913,1
gene_4491491,1
gene_4282233,1
G1-1A_GL0012240,1
HF-F_9_GL0081018,1
7_GL0021585,1
S-Fe10_GL0055687,1
gene_2408446,1
26_GL0093377,1
5-6_GL0040515,1
gene_3925685,1
7-3_GL0038562,1
G1-5A_GL0071653,1
gene_1803340,1
MC-6-2_GL0077298,1
gene_2315791,1
gene_3851044,1
14_GL0052866,1
28_GL0084304,1
gene_3625557,1
gene_1442677,1
MC-6-2_GL0063826,1
Chow_5_GL0026289,1
gene_2927516,1
gene_2648722,1
32_GL0101723,1
2-3_GL0001465,1
11_GL0013955,1
gene_980952,1
S-Fe10_GL0109233,1
Food_13_GL0191885,1
Chow_6_GL0030248,1
gene_4151013,1
gene_3609133,1
1-5_GL0015984,1
Chow_8_GL0309964,1
gene_2802053,1
gene_3614865,1
gene_2709625,1
Chow_1_GL0261287,1
gene_3306506,1
Food_10_GL0216367,1
MC-0-1_GL0007143,1
gene_4334669,1
gene_4116530,1
1-2_GL0036524,1
gene_4016710,1
Food_10_GL0182569,1
gene_2867516,1
gene_3700171,1
gene_3858174,1
Food_7_GL0182456,1
2-1_GL0088180,1
gene_1889489,1
G1-1A_GL0059821,1
gene_2441250,1
gene_345478,1
3-1_GL0055799,1
gene_4372057,1
gene_3291791,1
gene_2236710,1
HF-F_13_GL0092411,1
S-Fe1_GL0103752,1
2A-dyr13-06_GL0052068,1
2-4_GL0022333,1
gene_2175540,1
HF-F_1_GL0081659,1
2-2_GL0141744,1
7-6_GL0034022,1
11_GL0059336,1
HF-S_14_GL0079689,1
gene_4231059,1
NZ_RAZD01000038.1_cds_2346,1
gene_4243912,1
gene_127048,1
Food_10_GL0178796,1
gene_3246016,1
HF-F_4_GL0323846,1
gene_3972449,1
gene_3206641,1
gene_4470421,1
gene_667148,1
gene_2742649,1
2A-dyr14-07_GL0017613,1
6-3_GL0031078,1
gene_4579071,1
gene_3856791,1
HF-F_1_GL0112403,1
gene_3815604,1
7-3_GL0013927,1
gene_3447285,1
gene_3274950,1
S-Fe10_GL0055448,1
S-Fe3_GL0030035,1
gene_1466645,1
1A-dyr1-07_GL0028806,1
gene_127622,1
Chow_7_GL0257129,1
gene_2304527,1
gene_3824956,1
1A-dyr5-07_GL0011222,1
gene_224805,1
S-Fe20_GL0068875,1
gene_2807957,1
S-Fe11_GL0082548,1
gene_2540339,1
gene_2840895,1
S-Fe10_GL0119072,1
gene_1190043,1
25_GL0013406,1
gene_4275585,1
Food_12_GL0149060,1
11_GL0015282,1
gene_4139592,1
NZ_RAZG01000008.1_cds_WP_120406868.1_4719,1
G1-1A_GL0015478,1
gene_218664,1
gene_3935976,1
AF73-05_2_GL0226867,1
NZ_RAYR01000034.1_cds_WP_120413693.1_2263,1
gene_4250802,1
gene_532087,1
gene_3998080,1
gene_2911383,1
gene_3090906,1
gene_3915769,1
gene_3947730,1
gene_4216625,1
gene_3582020,1
gene_594128,1
gene_4638573,1
gene_2917014,1
gene_2545765,1
gene_3900179,1
gene_4191612,1
gene_3010885,1
35_GL0048699,1
NZ_CP021421.1_cds_WP_084273930.1_384,1
gene_4061585,1
gene_3340006,1
NZ_RAYX01000126.1_cds_WP_120377669.1_186,1
3-5_GL0047520,1
Chow_7_GL0132793,1
gene_4025103,1
NZ_CP021421.1_cds_WP_068959888.1_564,1
gene_4518025,1
gene_4204167,1
gene_1435247,1
gene_3341714,1
S-Fe11_GL0036174,1
gene_1581666,1
Group2-3A_GL0001890,1
gene_3975751,1
AF73-05_2_GL0334778,1
11_GL0119010,1
gene_2729847,1
MC-6-5_GL0023780,1
gene_2265016,1
gene_4517887,1
gene_400435,1
G1-1A_GL0095265,1
gene_2907531,1
27_GL0015968,1
gene_2953646,1
gene_3070707,1
MC-6-3_GL0112301,1
gene_3642025,1
gene_3948454,1
S-Fe6_GL0048709,1
gene_2316589,1
2A-dyr13-07_GL0000274,1
gene_3609920,1
AF73-05_9_GL0317315,1
Food_11_GL0018606,1
gene_3610190,1
gene_4603050,1
31_GL0044503,1
MH-6-3_GL0093888,1
3-1_GL0090962,1
gene_4332366,1
Chow_7_GL0025617,1
S-Fe8_GL0186793,1
gene_3973688,1
gene_3488454,1
S-Fe1_GL0055981,1
S-Fe11_GL0054889,1
4_GL0031512,1
17_GL0021552,1
gene_1473996,1
gene_3883764,1
AF73-05_4_GL0051523,1
gene_3959050,1
28_GL0017762,1
gene_3003127,1
gene_4562606,1
gene_3194120,1
gene_3234869,1
MC-6-2_GL0071632,1
gene_4145782,1
gene_4489464,1
10_GL0060060,1
gene_4428235,1
G1-5A_GL0089046,1
2-5_GL0005673,1
5-4_GL0016148,1
gene_3224437,1
gene_3812976,1
17_GL0092483,1
G1-1A_GL0024056,1
gene_3541566,1
11_GL0107265,1
gene_4611087,1
gene_3304985,1
gene_3028825,1
S-Fe2_GL0125906,1
2A-dyr13-07_GL0038656,1
gene_4091886,1
S-Fe10_GL0030157,1
2795722630,1
gene_2767489,1
gene_3641098,1
OB-1_7_GL0068975,1
NZ_RAYV01000005.1_cds_WP_022857935.1_1394,1
Group2-5A_GL0060490,1
21_GL0060447,1
MC-0-1_GL0073221,1
gene_4592966,1
gene_2945205,1
gene_4124457,1
gene_3921504,1
gene_669718,1
gene_4014625,1
gene_3731717,1
gene_3363985,1
gene_3546926,1
gene_3922350,1
gene_3708176,1
gene_2980349,1
gene_3550765,1
6-6_GL0113349,1
MC-6-1_GL0048116,1
gene_4612969,1
gene_4205300,1
gene_142622,1
gene_3843113,1
10_GL0062046,1
gene_2828337,1
MC-6-3_GL0052354,1
HF-F_1_GL0075867,1
gene_2913930,1
gene_3984316,1
gene_2458465,1
NZ_RAYQ01000012.1_cds_WP_120470017.1_210,1
gene_3921878,1
gene_3852833,1
MC-0-1_GL0061467,1
S-Fe12_GL0180713,1
gene_3750257,1
gene_3903295,1
gene_4534267,1
gene_3183014,1
7-8_GL0053012,1
AF73-05_6_GL0093374,1
3-1_GL0094851,1
AF73-05_10_GL0340613,1
S-Fe9_GL0194709,1
S-Fe10_GL0072598,1
gene_2975735,1
MC-6-1_GL0107674,1
gene_3577031,1
HF-F_1_GL0243262,1
gene_1647115,1
S-Fe11_GL0069850,1
gene_4448687,1
gene_2241450,1
gene_4332346,1
NZ_RAYV01000001.1_cds_WP_120359136.1_856,1
3-5_GL0104145,1
NZ_QZFS01000259.1_cds_WP_129184883.1_3539,1
gene_1019532,1
gene_3311863,1
gene_2591371,1
gene_4469007,1
S-Fe8_GL0272929,1
2-7_GL0092056,1
gene_4453979,1
Chow_1_GL0179108,1
gene_2690556,1
1A-dyr2-07_GL0009358,1
gene_1367460,1
gene_1140114,1
gene_2428700,1
gene_1724520,1
gene_3591098,1
S-Fe6_GL0017444,1
gene_3528769,1
gene_4638891,1
30_GL0034141,1
gene_699662,1
NZ_CP021421.1_cds_WP_068960343.1_2671,1
gene_3136665,1
S-Fe10_GL0140481,1
gene_2572299,1
gene_3248236,1
2-7_GL0096367,1
4_GL0054753,1
gene_4577290,1
S-Fe10_GL0011922,1
HF-F_2_GL0154576,1
3-1_GL0024992,1
Food_14_GL0265825,1
gene_4055430,1
gene_3841496,1
gene_4628846,1
gene_2079910,1
20_GL0128328,1
gene_2720651,1
gene_4397923,1
gene_3444240,1
gene_1346707,1
gene_4107132,1
gene_2336308,1
gene_833436,1
MC-6-2_GL0156494,1
gene_2849373,1
AF73-05_2_GL0256542,1
29_GL0056768,1
gene_3705911,1
gene_4583798,1
13_GL0077814,1
gene_215206,1
gene_2092630,1
gene_2998633,1
gene_3502870,1
gene_3421195,1
gene_3122981,1
gene_4237714,1
NZ_RAYW01000041.1_cds_WP_121700242.1_1808,1
HF-S_14_GL0252782,1
gene_1020258,1
gene_4229122,1
HF-F_14_GL0423398,1
DSM22607_5_GL0043563,1
MC-0-1_GL0036070,1
OB-1_4_GL0197503,1
MC-0-1_GL0017443,1
gene_997024,1
gene_3093202,1
Chow_4_GL0331847,1
gene_4255983,1
gene_1216503,1
gene_4578619,1
S-Fe10_GL0041748,1
10_GL0020114,1
1-2_GL0046055,1
8-3_GL0107706,1
NZ_AUGK01000013.1_cds_WP_028027270.1_1973,1
MC-6-3_GL0008583,1
Chow_8_GL0126624,1
gene_4034266,1
gene_3547142,1
gene_3205513,1
gene_4540114,1
HF-F_6_GL0053101,1
gene_4634484,1
gene_2597060,1
4-2_GL0077772,1
Chow_8_GL0076469,1
gene_4274550,1
Chow_4_GL0119744,1
gene_4564379,1
NZ_CP021421.1_cds_WP_068960140.1_240,1
gene_4215857,1
5-1_GL0051940,1
4-5_GL0080398,1
gene_4480869,1
7-6_GL0113144,1
S-Fe14_GL0093345,1
gene_887375,1
gene_271710,1
gene_3880129,1
gene_2934925,1
S-Fe11_GL0129708,1
gene_1911188,1
gene_2923912,1
gene_3469060,1
10_GL0077045,1
HF-F_2_GL0113354,1
1-4_GL0095385,1
5-7_GL0057976,1
gene_3859425,1
33_GL0104645,1
MC-0-1_GL0020010,1
G1-4A_GL0050501,1
gene_2217958,1
11_GL0091896,1
gene_2487053,1
MH-6-4_GL0069405,1
gene_3660073,1
gene_4446096,1
gene_3154537,1
8-4_GL0067443,1
Chow_7_GL0224210,1
gene_4466778,1
